"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"2083","36433","Alcoholic Beverage Annual","NOWHERE LOUISVILLE","1133 BARDSTOWN RD ","1133"," ","BARDSTOWN","RD","-85.719347381399999","38.238043466400001","2018-10-31 00:00:00","BAR","Bar","2013-03-19 16:59:00","40204","08","CHEROKEE TRIANGLE","(C2)","SBL","Supplemental Bar","Active","","Codes and Regulations","1218407","272133"
"2084","16ABC1052","Alcoholic Beverage Annual","NOOSH NOSH","4816 BROWNSBORO CTR ","4816"," ","BROWNSBORO","CTR","-85.6364034323","38.277926293599997","2018-05-31 00:00:00","RST","Restaurant / Cafe","2016-04-28 07:54:23","40207","07","","C1","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1242446","286286"
"2085","7064","Alcoholic Beverage Annual","OLD TOWN LIQUORS","1529 BARDSTOWN RD ","1529"," ","BARDSTOWN","RD","-85.707354386000006","38.231586034000003","2019-01-31 00:00:00","LIQ","Liquor Store","2004-11-16 11:57:00","40205","08","BONNYCASTLE","(C2)","LP","Quota Retail Package","Active","","Codes and Regulations","1221814","269727"
"2086","14189","Alcoholic Beverage Annual","STEELHORSE PACKAGE LIQUOR & SALOON","14009 DIXIE HWY ","14009"," ","DIXIE","HWY","-85.892901201399994","38.053016307199997","2018-09-30 00:00:00","LIQ","Liquor Store","2005-05-13 08:42:00","40272","14","","C1","LP","Quota Retail Package","Active","","Codes and Regulations","1167364","205606"
"2087","14197","Alcoholic Beverage Annual","CAFE 360 & MANTRA LOUNGE","1582 BARDSTOWN RD ","1582"," ","BARDSTOWN","RD","-85.705120062099994","38.230765277400003","2019-01-31 00:00:00","BAR","Bar","2005-05-25 14:45:00","40205","08","DEER PARK","(C2)","LD","Quota Retail Drink","Active","","Codes and Regulations","1222451","269418"
"2088","14197","Alcoholic Beverage Annual","CAFE 360 & MANTRA LOUNGE","1582 BARDSTOWN RD ","1582"," ","BARDSTOWN","RD","-85.705120062099994","38.230765277400003","2019-01-31 00:00:00","BAR","Bar","2005-05-25 14:45:00","40205","08","DEER PARK","(C2)","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","","Codes and Regulations","1222451","269418"
"2089","14197","Alcoholic Beverage Annual","CAFE 360 & MANTRA LOUNGE","1582 BARDSTOWN RD ","1582"," ","BARDSTOWN","RD","-85.705120062099994","38.230765277400003","2019-01-31 00:00:00","BAR","Bar","2005-05-25 14:45:00","40205","08","DEER PARK","(C2)","SD","Sunday Drink","Active","","Codes and Regulations","1222451","269418"
"2090","15840","Alcoholic Beverage Annual","RETIRED SERVICEMENS CLUB","1700 W HILL ST ","1700","W","HILL","ST","-85.784924400700007","38.2277605194","2018-03-31 00:00:00","PRI","Private Club","2006-03-24 08:35:00","40210","03","ALGONQUIN","C1","SD","Sunday Drink","Active","","Codes and Regulations","1199512","268696"
"2091","15875","Alcoholic Beverage Annual","WHIRLAWAY TAVERN","2532 S 4TH ST ","2532","S","4TH","ST","-85.764669376300006","38.2117801809","2018-05-31 00:00:00","BAR","Bar","2006-05-18 08:42:00","40208","06","SOUTH LOUISVILLE","C1","LD","Quota Retail Drink","Active","","Codes and Regulations","1205234","262781"
"2092","15875","Alcoholic Beverage Annual","WHIRLAWAY TAVERN","2532 S 4TH ST ","2532","S","4TH","ST","-85.764669376300006","38.2117801809","2018-05-31 00:00:00","BAR","Bar","2006-05-18 08:42:00","40208","06","SOUTH LOUISVILLE","C1","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","","Codes and Regulations","1205234","262781"
"2093","15875","Alcoholic Beverage Annual","WHIRLAWAY TAVERN","2532 S 4TH ST ","2532","S","4TH","ST","-85.764669376300006","38.2117801809","2018-05-31 00:00:00","BAR","Bar","2006-05-18 08:42:00","40208","06","SOUTH LOUISVILLE","C1","SD","Sunday Drink","Active","","Codes and Regulations","1205234","262781"
"2094","15753","Alcoholic Beverage Annual","21C HOTEL AND PROOF ON MAIN","700 W MAIN ST ","700","W","MAIN","ST","-85.761735594000001","38.256982435399998","2018-11-30 00:00:00","HOT","Hotels","2006-02-14 10:08:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","MB4","Malt Beverage 12-4AM","Active","2006-02-14 10:08:03","Codes and Regulations","1206347","279226"
"2095","15753","Alcoholic Beverage Annual","21C HOTEL AND PROOF ON MAIN","700 W MAIN ST ","700","W","MAIN","ST","-85.761735594000001","38.256982435399998","2018-11-30 00:00:00","HOT","Hotels","2006-02-14 10:08:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","2006-02-14 10:08:03","Codes and Regulations","1206347","279226"
"2096","16ABC1057","Alcoholic Beverage Annual","BONE HEADZ PUB","7844 DIXIE HWY 101","7844"," ","DIXIE","HWY","-85.843824886299998","38.137368873","2018-09-30 00:00:00","BAR","Bar","2016-04-29 10:47:44","40258","25","","C2","LD","Quota Retail Drink","Active","2016-04-29 10:47:44","Codes and Regulations","1182025","236071"
"2097","16ABC1057","Alcoholic Beverage Annual","BONE HEADZ PUB","7844 DIXIE HWY 101","7844"," ","DIXIE","HWY","-85.843824886299998","38.137368873","2018-09-30 00:00:00","BAR","Bar","2016-04-29 10:47:44","40258","25","","C2","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","2016-04-29 10:47:44","Codes and Regulations","1182025","236071"
"2098","6793","Alcoholic Beverage Annual","LOS AZTECAS II","530 W MAIN ST ","530","W","MAIN","ST","-85.759552445899999","38.2566811067","2018-11-30 00:00:00","RST","Restaurant / Cafe","2005-10-12 10:04:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1206972","279106"
"2099","15ABC1135","Alcoholic Beverage Annual","HOLIDAY INN EXPRESS & SUITES LOUISVILLE DOWNTOWN","800 W MARKET ST ","800","W","MARKET","ST","-85.7637038676","38.255663400899998","2018-11-30 00:00:00","HOT","Hotels","2016-04-01 16:26:23","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SD","Sunday Drink","Active","","Codes and Regulations","1205774","278755"
"2100","16ABC1066","Alcoholic Beverage Annual","502 CAFE SMOKEHOUSE & SPORTS BAR","1923 S 4TH ST ","1923","S","4TH","ST","-85.7625430553","38.219829945500003","2018-05-31 00:00:00","RST","Restaurant / Cafe","2016-05-31 10:39:11","40208","06","UNIVERSITY","C2","CATE","Caterer","Active","","Codes and Regulations","1205893","265702"
"2101","6793","Alcoholic Beverage Annual","LOS AZTECAS II","530 W MAIN ST ","530","W","MAIN","ST","-85.759552445899999","38.2566811067","2018-11-30 00:00:00","RST","Restaurant / Cafe","2005-10-12 10:04:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SD","Sunday Drink","Active","","Codes and Regulations","1206972","279106"
"2102","16ABC1081","Alcoholic Beverage Annual","COSTCO WHOLESALE # 1238","3406 BARDSTOWN RD ","3406"," ","BARDSTOWN","RD","-85.666811103599997","38.205253304300001","2019-01-31 00:00:00","RET","Retail","2016-08-11 16:56:40","40218","10","","C2","LP","Quota Retail Package","Active","2016-08-11 16:56:40","Codes and Regulations","1233311","259957"
"2103","27432","Alcoholic Beverage Annual","CENTERPLATE- J.P.BASEBALL STAD","3015 S 3RD ST ","3015","S","3RD","ST","-85.7631292481","38.2053516374","2018-05-31 00:00:00","AMU","Amusement","2010-05-20 12:01:00","40208","15","SOUTH LOUISVILLE","C1","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1205638","260433"
"2104","16ABC1084","Alcoholic Beverage Annual","EL RODEO MEXICAN RESTAURANT","5204 ELZIE RD ","5204"," ","ELZIE","RD","-85.853161795999995","38.125862333599997","2018-09-30 00:00:00","RST","Restaurant / Cafe","2016-05-26 16:39:06","40258","14","","C2","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1179267","231928"
"2105","16ABC1084","Alcoholic Beverage Annual","EL RODEO MEXICAN RESTAURANT","5204 ELZIE RD ","5204"," ","ELZIE","RD","-85.853161795999995","38.125862333599997","2018-09-30 00:00:00","RST","Restaurant / Cafe","2016-05-26 16:39:06","40258","14","","C2","SD","Sunday Drink","Active","","Codes and Regulations","1179267","231928"
"2106","16ABC1089","Alcoholic Beverage Annual","THE 502","10401 MEETING ST ","10401"," ","MEETING","ST","-85.564501735899995","38.321579956299999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2016-07-11 11:08:47","40059","16","","PVD","LP","Quota Retail Package","Active","","Codes and Regulations","1263311","301879"
"2107","16ABC1089","Alcoholic Beverage Annual","THE 502","10401 MEETING ST ","10401"," ","MEETING","ST","-85.564501735899995","38.321579956299999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2016-07-11 11:08:47","40059","16","","PVD","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1263311","301879"
"2108","16ABC1089","Alcoholic Beverage Annual","THE 502","10401 MEETING ST ","10401"," ","MEETING","ST","-85.564501735899995","38.321579956299999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2016-07-11 11:08:47","40059","16","","PVD","RLD2","NQ2 Restaurant Liquor Drink (12 am till 2 am)","Active","","Codes and Regulations","1263311","301879"
"2109","16ABC1090","Alcoholic Beverage Annual","PHO BA LUU","1019 E MAIN ST ","1019","E","MAIN","ST","-85.7328406062","38.254254952300002","2018-09-30 00:00:00","RST","Restaurant / Cafe","2016-08-25 14:22:39","40206","04","BUTCHERTOWN","CM","RLD2","NQ2 Restaurant Liquor Drink (12 am till 2 am)","Active","","Codes and Regulations","1214627","278098"
"2110","16ABC1092","Alcoholic Beverage Annual","HOPCAT","1064 BARDSTOWN RD ","1064"," ","BARDSTOWN","RD","-85.721731902900004","38.238524259800002","2018-10-31 00:00:00","RST","Restaurant / Cafe","2016-07-21 09:35:33","40204","08","CHEROKEE TRIANGLE","(C2)","MCBW","Microbrewery","Active","2016-07-21 09:35:33","Codes and Regulations","1217725","272319"
"2111","7098","Alcoholic Beverage Annual","CHECK'S PLACE","1101 E BURNETT AVE ","1101","E","BURNETT","AVE","-85.738752609200006","38.222731084599999","2019-01-31 00:00:00","BAR","Bar","2004-11-18 14:41:00","40217","10","SCHNITZELBURG","C1","LD","Quota Retail Drink","Active","","Codes and Regulations","1212744","266647"
"2112","7098","Alcoholic Beverage Annual","CHECK'S PLACE","1101 E BURNETT AVE ","1101","E","BURNETT","AVE","-85.738752609200006","38.222731084599999","2019-01-31 00:00:00","BAR","Bar","2004-11-18 14:41:00","40217","10","SCHNITZELBURG","C1","LD4","Quota Retail Drink (12 AM - 4 AM)","Active","","Codes and Regulations","1212744","266647"
"2113","7098","Alcoholic Beverage Annual","CHECK'S PLACE","1101 E BURNETT AVE ","1101","E","BURNETT","AVE","-85.738752609200006","38.222731084599999","2019-01-31 00:00:00","BAR","Bar","2004-11-18 14:41:00","40217","10","SCHNITZELBURG","C1","SD","Sunday Drink","Active","","Codes and Regulations","1212744","266647"
"2114","7107","Alcoholic Beverage Annual","SCHRECK BAXTER AVE. LIQUORS","1535 BAXTER AVE ","1535"," ","BAXTER","AVE","-85.7141697964","38.227864588300001","2019-01-31 00:00:00","LIQ","Liquor Store","2004-11-19 12:07:00","40205","08","DEER PARK","C1","LP","Quota Retail Package","Active","","Codes and Regulations","1219835","268403"
"2115","15ABC1096","Alcoholic Beverage Annual","WALGREENS #02924","2368 FRANKFORT AVE ","2368"," ","FRANKFORT","AVE","-85.700091043200004","38.2533698728","2018-08-31 00:00:00","DRG","Drug Store","2015-07-29 17:17:38","40206","09","CLIFTON","C2","LP","Quota Retail Package","Active","2015-07-29 17:17:38","Codes and Regulations","1224025","277626"
"2116","15ABC1096","Alcoholic Beverage Annual","WALGREENS #02924","2368 FRANKFORT AVE ","2368"," ","FRANKFORT","AVE","-85.700091043200004","38.2533698728","2018-08-31 00:00:00","DRG","Drug Store","2015-07-29 17:17:38","40206","09","CLIFTON","C2","MBP","NQ Retail Malt Beverage Package","Active","2015-07-29 17:17:38","Codes and Regulations","1224025","277626"
"2117","15920","Alcoholic Beverage Annual","CUNNINGHAM'S CREEKSIDE","6301 RIVER RD ","6301"," ","RIVER","RD","-85.636323785900004","38.3284893752","2019-02-28 00:00:00","RST","Restaurant / Cafe","2006-04-20 15:52:00","40059","16","","C2","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1242746","304697"
"2118","15920","Alcoholic Beverage Annual","CUNNINGHAM'S CREEKSIDE","6301 RIVER RD ","6301"," ","RIVER","RD","-85.636323785900004","38.3284893752","2019-02-28 00:00:00","RST","Restaurant / Cafe","2006-04-20 15:52:00","40059","16","","C2","SD","Sunday Drink","Active","","Codes and Regulations","1242746","304697"
"2119","15ABC1124","Alcoholic Beverage Annual","LIQUOR PALACE 8","4002 PRESTON HWY ","4002"," ","PRESTON","HWY","-85.729870095400003","38.194281753399999","2019-02-28 00:00:00","LIQ","Liquor Store","","40213","21","PRESTONIA","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","Active","","Codes and Regulations","1215129","256247"
"2120","15932","Alcoholic Beverage Annual","JEFF RUBY'S LOUISVILLE","325 W MAIN ST ","325","W","MAIN","ST","-85.755980918899994","38.256946921299999","2018-11-30 00:00:00","RST","Restaurant / Cafe","2006-05-04 14:55:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1207999","279186"
"2121","15932","Alcoholic Beverage Annual","JEFF RUBY'S LOUISVILLE","325 W MAIN ST ","325","W","MAIN","ST","-85.755980918899994","38.256946921299999","2018-11-30 00:00:00","RST","Restaurant / Cafe","2006-05-04 14:55:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","SD","Sunday Drink","Active","","Codes and Regulations","1207999","279186"
"2122","7023","Alcoholic Beverage Annual","KAREM DEEB LIQUORS","2228 TAYLORSVILLE RD ","2228"," ","TAYLORSVILLE","RD","-85.683501588799999","38.223153435900002","2019-01-31 00:00:00","LIQ","Liquor Store","2004-11-12 12:19:00","40205","08","HIGHLANDS DOUGLASS","(C2)","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","Active","","Codes and Regulations","1228617","266549"
"2123","35980","Alcoholic Beverage Annual","MANNY'S","122 W MAIN ST ","122","W","MAIN","ST","-85.752695198799998","38.255876960499997","2018-11-30 00:00:00","BAR","Bar","2012-10-24 14:57:24","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","MBRD","NQ4 Retail Malt Beverage Drink","Active","","Codes and Regulations","1208936","278781"
"2124","36316","Alcoholic Beverage Annual","MILKWOOD ROOM","316 W MAIN ST ","316","W","MAIN","ST","-85.755580006299994","38.256257257999998","2018-11-30 00:00:00","RST","Restaurant / Cafe","2012-11-27 10:25:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LD2","Quota Retail Drink (12 AM - 2 AM)","Active","","Codes and Regulations","1208110","278933"
"2125","15ABC1078","Alcoholic Beverage Annual","GALAXIE","732 E MARKET ST ","732","E","MARKET","ST","-85.738732142200007","38.2529935755","2018-11-30 00:00:00","BAR","Bar","2015-06-03 11:19:10","40202","04","PHOENIX HILL","C2","LD","Quota Retail Drink","Active","2015-06-03 11:19:09","Codes and Regulations","1212928","277666"
"2126","15ABC1078","Alcoholic Beverage Annual","GALAXIE","732 E MARKET ST ","732","E","MARKET","ST","-85.738732142200007","38.2529935755","2018-11-30 00:00:00","BAR","Bar","2015-06-03 11:19:10","40202","04","PHOENIX HILL","C2","MBRD2","NQ4 Retail Malt Beverage Drink (12 am till 2 am)","Active","2015-06-03 11:19:09","Codes and Regulations","1212928","277666"
"2127","15ABC1078","Alcoholic Beverage Annual","GALAXIE","732 E MARKET ST ","732","E","MARKET","ST","-85.738732142200007","38.2529935755","2018-11-30 00:00:00","BAR","Bar","2015-06-03 11:19:10","40202","04","PHOENIX HILL","C2","SD","Sunday Drink","Active","2015-06-03 11:19:09","Codes and Regulations","1212928","277666"
"2128","15ABC1142","Alcoholic Beverage Annual","ALOFT LOUISVILLE DOWNTOWN","102 W MAIN ST ","102","W","MAIN","ST","-85.751844958800007","38.255857686299997","2018-11-30 00:00:00","HOT","Hotels","2015-10-13 10:21:14","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LP2","Quota Retail Package (12 AM - 2 AM)","Active","2015-10-13 10:21:13","Codes and Regulations","1209180","278770"
"2129","15ABC1151","Alcoholic Beverage Annual","BEVERAGE WAREHOUSE","3327 BARDSTOWN RD 101","3327"," ","BARDSTOWN","RD","-85.667015924400005","38.207011223499997","2019-01-31 00:00:00","LIQ","Liquor Store","2015-12-17 10:39:34","40218","26","BON AIR","C2","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","Active","2015-12-17 10:39:34","Codes and Regulations","1233262","260598"
"2130","5920","Alcoholic Beverage Annual","LOUISVILLE COUNTRY CLUB","25 MOCKINGBIRD VALLEY TRL ","25"," ","MOCKINGBIRD VALLEY","TRL","-85.677197946700005","38.279387727699998","2018-09-30 00:00:00","CLB","Country Club","2004-08-25 16:43:00","40207","07","","R1","SBPC","NQ3 Supplemental Bar -(Private Club)","Active","","Codes and Regulations","1230745","286997"
"2131","15ABC1157","Alcoholic Beverage Annual","WEST MAIN STREET LIQUOR","1901 W MAIN ST ","1901","W","MAIN","ST","-85.7814739465","38.259628221","2018-10-31 00:00:00","LIQ","Liquor Store","2015-10-26 12:20:44","40203","04","PORTLAND","C2","LP","Quota Retail Package","Active","2015-10-26 12:20:44","Codes and Regulations","1200696","280283"
"2132","15ABC1158","Alcoholic Beverage Annual","GRIND BURGER KITCHEN","829 E MARKET ST ","829","E","MARKET","ST","-85.736589600599999","38.253474015999998","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-10-19 11:52:12","40206","04","REMAINDER OF CITY","EZ1","MBP","NQ Retail Malt Beverage Package","Active","2015-10-19 11:52:12","Codes and Regulations","1213546","277831"
"2133","15ABC1158","Alcoholic Beverage Annual","GRIND BURGER KITCHEN","829 E MARKET ST ","829","E","MARKET","ST","-85.736589600599999","38.253474015999998","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-10-19 11:52:12","40206","04","REMAINDER OF CITY","EZ1","RLD","NQ2 Retail Drink (Restaurant)","Active","2015-10-19 11:52:12","Codes and Regulations","1213546","277831"
"2134","15ABC1158","Alcoholic Beverage Annual","GRIND BURGER KITCHEN","829 E MARKET ST ","829","E","MARKET","ST","-85.736589600599999","38.253474015999998","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-10-19 11:52:12","40206","04","REMAINDER OF CITY","EZ1","RLD2","NQ2 Restaurant Liquor Drink (12 am till 2 am)","Active","2015-10-19 11:52:12","Codes and Regulations","1213546","277831"
"2135","15ABC1158","Alcoholic Beverage Annual","GRIND BURGER KITCHEN","829 E MARKET ST ","829","E","MARKET","ST","-85.736589600599999","38.253474015999998","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-10-19 11:52:12","40206","04","REMAINDER OF CITY","EZ1","SD","Sunday Drink","Active","2015-10-19 11:52:12","Codes and Regulations","1213546","277831"
"2136","15ABC1169","Alcoholic Beverage Annual","BUTCHERTOWN GROCERY","1076 E WASHINGTON ST ","1076","E","WASHINGTON","ST","-85.730769521900001","38.255852146000002","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-10-27 15:57:09","40206","04","BUTCHERTOWN","CM","SBL","Supplemental Bar","Active","2015-10-27 15:57:09","Codes and Regulations","1215231","278670"
"2137","6840","Alcoholic Beverage Annual","MIKE WALSH LIQUORS","200 E MARKET ST ","200","E","MARKET","ST","-85.750007012599994","38.254222498300003","2018-11-30 00:00:00","LIQ","Liquor Store","2004-11-02 14:22:00","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","LP","Quota Retail Package","Active","","Codes and Regulations","1209698","278166"
"2138","6374","Alcoholic Beverage Annual","RAMSI'S CAFE ON THE WORLD","1293 BARDSTOWN RD ","1293"," ","BARDSTOWN","RD","-85.715456723000003","38.235741476999998","2018-10-31 00:00:00","RST","Restaurant / Cafe","2004-09-30 15:12:00","40204","08","CHEROKEE TRIANGLE","(C2)","RLD","NQ2 Retail Drink (Restaurant)","Active","","Codes and Regulations","1219511","271277"
