"CodesAndRegsLicenseDataID","LicenseID","Description","LicenseName","Location","StreetNumber","Prefix","StreetName","Suffix","Longitude","Latitude","ExpirationDate","SubType","SubDescription","IssueDate","Zip","DISTRICT","NEIGHBORHOOD","ZONING","EndorsementType","EndorsementTypeDescription","EndorsementStatusDescription","EndorsementIssuedDate","AGENCY","GPSX","GPSY"
"2300","16ABC1169","Alcoholic Beverage Annual","THE EAGLE FOOD & BEER HALL","1314 BARDSTOWN RD ","1314"," ","BARDSTOWN","RD","-85.714726539500006","38.234756457499998","2018-10-31 00:00:00","RST","Restaurant / Cafe","2016-11-04 09:18:20","40204","08","TYLER PARK","(C2)","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1219715","270915"
"2301","16ABC1169","Alcoholic Beverage Annual","THE EAGLE FOOD & BEER HALL","1314 BARDSTOWN RD ","1314"," ","BARDSTOWN","RD","-85.714726539500006","38.234756457499998","2018-10-31 00:00:00","RST","Restaurant / Cafe","2016-11-04 09:18:20","40204","08","TYLER PARK","(C2)","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1219715","270915"
"2302","14ABC1091","Alcoholic Beverage Annual","BRIX WINE BAR","12418 LA GRANGE RD ","12418"," ","LA GRANGE","RD","-85.509334811599999","38.289778792500002","2019-02-28 00:00:00","RST","Restaurant / Cafe","2014-07-29 15:53:41","40245","17","","C1","LP","Quota Retail Package","ACTIVE","","Codes and Regulations","1278978","290078"
"2303","3598","Alcoholic Beverage Annual","MIDLAND TRAIL GOLF CLUB","15360 JOHN CARPENTER WAY ","15360"," ","JOHN CARPENTER","WAY","-85.480327188499999","38.232441318500001","2019-02-28 00:00:00","GLF","Golf Course","2004-02-26 16:33:00","40245","19","","R4","LD","Quota Retail Drink","ACTIVE","","Codes and Regulations","1287024","269087"
"2304","15ABC1123","Alcoholic Beverage Annual","GOOSE LIQUORS","2105 7TH STREET RD ","2105"," ","7TH STREET","RD","-85.777829620600002","38.219188713900003","2018-05-31 00:00:00","LIQ","Liquor Store","2015-06-29 11:08:07","40208","03","TAYLOR BERRY","C1","LP","Quota Retail Package","ACTIVE","2015-06-29 11:08:06","Codes and Regulations","1201498","265541"
"2305","3607","Alcoholic Beverage Annual","DISCOUNT CIGARETTE & LIQUOR","7613 SHEPHERDSVILLE RD ","7613"," ","SHEPHERDSVILLE","RD","-85.656970215800001","38.139734675699998","2019-02-28 00:00:00","LIQ","Liquor Store","2004-02-27 08:27:00","40219","24","","C1","LP","Quota Retail Package","ACTIVE","","Codes and Regulations","1235774","236057"
"2306","24133","Alcoholic Beverage Annual","PATRICK O' SHEA'S","123 W MAIN ST ","123","W","MAIN","ST","-85.752644225599994","38.256443368399999","2018-11-30 00:00:00","BAR","Bar","2010-02-05 10:45:40","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","CATE","Caterer","ACTIVE","","Codes and Regulations","1208954","278987"
"2307","3615","Alcoholic Beverage Annual","MARMA DUKES","4206 POPLAR LEVEL RD ","4206"," ","POPLAR LEVEL","RD","-85.708283100299994","38.198412144999999","2019-02-28 00:00:00","BAR","Bar","2004-02-27 09:27:00","40213","10","CAMP TAYLOR","C1","LD","Quota Retail Drink","ACTIVE","","Codes and Regulations","1221356","257652"
"2308","3615","Alcoholic Beverage Annual","MARMA DUKES","4206 POPLAR LEVEL RD ","4206"," ","POPLAR LEVEL","RD","-85.708283100299994","38.198412144999999","2019-02-28 00:00:00","BAR","Bar","2004-02-27 09:27:00","40213","10","CAMP TAYLOR","C1","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1221356","257652"
"2309","6968","Alcoholic Beverage Annual","FERN VALLEY STRIKE & SPARE","6220 SHEPHERDSVILLE RD ","6220"," ","SHEPHERDSVILLE","RD","-85.660768105200006","38.157158342599999","2019-01-31 00:00:00","AMU","Amusement","2004-11-11 09:48:00","40228","02","","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1234779","242418"
"2310","6968","Alcoholic Beverage Annual","FERN VALLEY STRIKE & SPARE","6220 SHEPHERDSVILLE RD ","6220"," ","SHEPHERDSVILLE","RD","-85.660768105200006","38.157158342599999","2019-01-31 00:00:00","AMU","Amusement","2004-11-11 09:48:00","40228","02","","C1","LD2","Quota Retail Drink (12 AM - 2 AM)","ACTIVE","","Codes and Regulations","1234779","242418"
"2311","6970","Alcoholic Beverage Annual","ST ELIZABETH OF HUNGARY CHURCH","1020 E BURNETT AVE ","1020","E","BURNETT","AVE","-85.740046062800005","38.2229919667","2019-01-31 00:00:00","CHR","Church / School","2004-11-11 10:17:44","40217","10","SCHNITZELBURG","R5","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1212374","266748"
"2312","6981","Alcoholic Beverage Annual","SAINT JOHN PAUL II","3521 GOLDSMITH LN ","3521"," ","GOLDSMITH","LN","-85.652240957399997","38.209356519000004","2019-01-31 00:00:00","CHR","Church / School","2004-11-11 11:55:54","40220","26","BON AIR","R5","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1237520","261387"
"2313","14ABC1102","Alcoholic Beverage Annual","VOLARE RISTORANTE ITALIANO","2300 FRANKFORT AVE ","2300"," ","FRANKFORT","AVE","-85.702964784599999","38.2530430451","2018-09-30 00:00:00","RST","Restaurant / Cafe","2014-07-15 12:28:19","40206","09","CLIFTON","C2","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","2014-07-15 12:28:19","Codes and Regulations","1223198","277520"
"2314","37390","Alcoholic Beverage Annual","PLAY DANCE BAR-PLAY LOUISVILLE","1101 E WASHINGTON ST ","1101","E","WASHINGTON","ST","-85.730881845599995","38.256748781299997","2018-09-30 00:00:00","BAR","Bar","2013-11-15 09:19:34","40206","04","BUTCHERTOWN","EZ1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1215204","278997"
"2315","32062","Alcoholic Beverage Annual","BARRET BAR & GRILL","1012 BARRET AVE ","1012"," ","BARRET","AVE","-85.728097271400003","38.235961147099999","2018-10-31 00:00:00","BAR","Bar","2011-04-26 09:52:00","40204","04","GERMANTOWN","C2","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1215882","271415"
"2316","4043","Alcoholic Beverage Annual","WOODHAVEN COUNTRY CLUB","7200 WOODHAVEN RD ","7200"," ","WOODHAVEN","RD","-85.627506018199995","38.172193869399997","2018-10-31 00:00:00","CLB","Country Club","2004-03-30 14:45:00","40291","02","","R4","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1244424","247748"
"2317","5926","Alcoholic Beverage Annual","PATRICK'S BAR","3202 FRANKFORT AVE ","3202"," ","FRANKFORT","AVE","-85.675210425700001","38.254104560400002","2018-10-31 16:02:00","BAR","Bar","2004-08-26 08:51:00","40206","09","CRESCENT HILL","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1231173","277782"
"2318","7007","Alcoholic Beverage Annual","GOLDEN NUGGET TAVERN","2922 HIKES LN ","2922"," ","HIKES","LN","-85.641497569999999","38.210157938800002","2019-01-31 00:00:00","BAR","Bar","2004-11-12 08:53:00","40218","26","KLONDIKE","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1240611","261632"
"2319","32780","Alcoholic Beverage Annual","EL TENAMPA BAR & GRILL","5412 DEL MARIA WAY ","5412"," ","DEL MARIA","WAY","-85.608215981100003","38.169602310499997","2018-10-31 00:00:00","RST","Restaurant / Cafe","2011-06-29 14:58:00","40291","22","","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1249955","246722"
"2320","32780","Alcoholic Beverage Annual","EL TENAMPA BAR & GRILL","5412 DEL MARIA WAY ","5412"," ","DEL MARIA","WAY","-85.608215981100003","38.169602310499997","2018-10-31 00:00:00","RST","Restaurant / Cafe","2011-06-29 14:58:00","40291","22","","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1249955","246722"
"2321","33028","Alcoholic Beverage Annual","DAIRY MART #3327","1351 BARDSTOWN RD ","1351"," ","BARDSTOWN","RD","-85.712961369599995","38.234418814199998","2018-10-31 00:00:00","GRO","Grocery / Food Mart","2011-07-20 10:58:00","40204","08","CHEROKEE TRIANGLE","(C2)","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1220220","270784"
"2322","7008","Alcoholic Beverage Annual","ANGIO'S ITALIAN RESTAURANT","3731 BARDSTOWN RD ","3731"," ","BARDSTOWN","RD","-85.6565397297","38.197495541099997","2019-01-31 00:00:00","RST","Restaurant / Cafe","2005-02-11 10:52:00","40218","10","","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1236219","257087"
"2323","7022","Alcoholic Beverage Annual","YANG KEE NOODLE","7900 SHELBYVILLE RD ","7900"," ","SHELBYVILLE","RD","-85.6104650666","38.246854707600001","2019-01-31 00:00:00","RST","Restaurant / Cafe","2004-11-12 12:04:00","40222","18","REMAINDER OF CITY","C2","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1249724","274861"
"2324","14ABC1124","Alcoholic Beverage Annual","FIESTA TIME AMIGOS","135 S ENGLISH STATION RD ","135","S","ENGLISH STATION","RD","-85.492741125899997","38.238444998799999","2019-02-28 00:00:00","RST","Restaurant / Cafe","2014-08-22 11:48:45","40245","20","","C1","SD","Sunday Drink","ACTIVE","2014-08-22 11:48:45","Codes and Regulations","1283488","271321"
"2325","34112","Alcoholic Beverage Annual","BJ'S SPORTS PUB","8238 DIXIE HWY ","8238"," ","DIXIE","HWY","-85.846777526500006","38.132475506699997","2018-09-30 00:00:00","BAR","Bar","2012-03-28 10:22:00","40258","14","","C2","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","","Codes and Regulations","1181145","234304"
"2326","14ABC1200","Alcoholic Beverage Annual","FOUR PEGS BEER LOUNGE","1053 GOSS AVE ","1053"," ","GOSS","AVE","-85.735251374599997","38.227378596599998","2019-01-31 00:00:00","RST","Restaurant / Cafe","2015-01-09 13:20:13","40217","10","GERMANTOWN","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","2015-01-09 13:20:13","Codes and Regulations","1213777","268323"
"2327","14ABC1200","Alcoholic Beverage Annual","FOUR PEGS BEER LOUNGE","1053 GOSS AVE ","1053"," ","GOSS","AVE","-85.735251374599997","38.227378596599998","2019-01-31 00:00:00","RST","Restaurant / Cafe","2015-01-09 13:20:13","40217","10","GERMANTOWN","C1","LD4","Quota Retail Drink (12 AM - 4 AM)","ACTIVE","2015-01-09 13:20:13","Codes and Regulations","1213777","268323"
"2328","15ABC1036","Alcoholic Beverage Annual","COAL'S ARTISAN PIZZA","3724 FRANKFORT AVE ","3724"," ","FRANKFORT","AVE","-85.659405186000001","38.252838055200002","2018-05-31 00:00:00","RST","Restaurant / Cafe","2015-05-08 10:57:38","40207","09","ROCKCREEK LEXINGTON ROAD","C2","SD","Sunday Drink","ACTIVE","2015-05-08 10:57:38","Codes and Regulations","1235704","277251"
"2329","15ABC1103","Alcoholic Beverage Annual","WALGREENS #09524","10201 DIXIE HWY ","10201"," ","DIXIE","HWY","-85.866427396700004","38.107000491500003","2018-08-31 00:00:00","DRG","Drug Store","2015-07-29 17:54:57","40272","25","","C2","LP","Quota Retail Package","ACTIVE","2015-07-29 17:54:57","Codes and Regulations","1175331","225127"
"2330","15ABC1109","Alcoholic Beverage Annual","WALGREENS #03631","2420 LIME KILN LN ","2420"," ","LIME KILN","LN","-85.6293106448","38.287122480100003","2018-08-31 00:00:00","DRG","Drug Store","2015-07-29 17:27:56","40222","07","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","2015-07-29 17:27:56","Codes and Regulations","1244532","289604"
"2331","15ABC1117","Alcoholic Beverage Annual","Kroger #224 Liquor Store","2206 BROWNSBORO RD ","2206"," ","BROWNSBORO","RD","-85.703790396100004","38.257924014300002","2018-07-31 00:00:00","LIQ","Liquor Store","2015-10-28 17:00:06","40206","09","CLIFTON","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","2015-10-28 17:00:06","Codes and Regulations","1222989","279301"
"2332","15ABC1117","Alcoholic Beverage Annual","Kroger #224 Liquor Store","2206 BROWNSBORO RD ","2206"," ","BROWNSBORO","RD","-85.703790396100004","38.257924014300002","2018-07-31 00:00:00","LIQ","Liquor Store","2015-10-28 17:00:06","40206","09","CLIFTON","C1","LP","Quota Retail Package","ACTIVE","2015-10-28 17:00:06","Codes and Regulations","1222989","279301"
"2333","33752","Alcoholic Beverage Annual","MARK'S FEED STORE","6501 BARDSTOWN RD ","6501"," ","BARDSTOWN","RD","-85.587812174000007","38.152341284499997","2018-07-31 00:00:00","RST","Restaurant / Cafe","2011-12-01 16:28:39","40291","22","","C1","RLD","NQ2 Retail Drink (Restaurant)","ACTIVE","","Codes and Regulations","1255729","240351"
"2334","23541","Alcoholic Beverage Annual","MOLLY MALONE'S","3900 SHELBYVILLE RD ","3900"," ","SHELBYVILLE","RD","-85.654780983600006","38.252704269299997","2018-05-31 00:00:00","RST","Restaurant / Cafe","2009-10-23 15:06:54","40207","09","ROCKCREEK LEXINGTON ROAD","C2","CATE","Caterer","ACTIVE","","Codes and Regulations","1237031","277182"
"2335","15ABC1142","Alcoholic Beverage Annual","ALOFT LOUISVILLE DOWNTOWN","102 W MAIN ST ","102","W","MAIN","ST","-85.751844958800007","38.255857686299997","2018-11-30 00:00:00","HOT","Hotels","2015-10-13 10:21:14","40202","04","CENTRAL BUSINESS DISTRICT","(C3)","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","INACTIVE","2015-10-13 10:21:14","Codes and Regulations","1209180","278770"
"2336","15ABC1147","Alcoholic Beverage Annual","RED HOG","2622 FRANKFORT AVE ","2622"," ","FRANKFORT","AVE","-85.694985532199993","38.254084032999998","2018-09-30 00:00:00","RST","Restaurant / Cafe","2016-08-25 16:31:37","40206","09","CRESCENT HILL","C2","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","ACTIVE","","Codes and Regulations","1225495","277863"
"2337","15ABC1156","Alcoholic Beverage Annual","KEY MARKET","9409 SMYRNA PKY ","9409"," ","SMYRNA","PKY","-85.645148687499997","38.111344873900002","2019-01-31 00:00:00","GRO","Grocery / Food Mart","2015-09-23 13:08:58","40229","23","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","2015-09-23 13:08:58","Codes and Regulations","1239017","225668"
"2338","15ABC1157","Alcoholic Beverage Annual","WEST MAIN STREET LIQUOR","1901 W MAIN ST ","1901","W","MAIN","ST","-85.7814739465","38.259628221","2018-10-31 00:00:00","LIQ","Liquor Store","2015-10-26 12:20:44","40203","04","PORTLAND","C2","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","2015-10-26 12:20:44","Codes and Regulations","1200696","280283"
"2339","15ABC1169","Alcoholic Beverage Annual","BUTCHERTOWN GROCERY","1076 E WASHINGTON ST ","1076","E","WASHINGTON","ST","-85.730769521900001","38.255852146000002","2018-09-30 00:00:00","RST","Restaurant / Cafe","2015-10-27 15:57:09","40206","04","BUTCHERTOWN","CM","SD","Sunday Drink","ACTIVE","2015-10-27 15:57:09","Codes and Regulations","1215231","278670"
"2340","14ABC1129","Alcoholic Beverage Annual","LIQUOR ISLAND","2703 PRESTON HWY ","2703"," ","PRESTON","HWY","-85.739906854400004","38.211280457100003","2019-01-31 00:00:00","LIQ","Liquor Store","2014-09-17 09:08:21","40217","10","","C1","LP","Quota Retail Package","ACTIVE","","Codes and Regulations","1212345","262483"
"2341","15ABC1186","Alcoholic Beverage Annual","CIRCLE K  #3363","12415 TAYLORSVILLE RD ","12415"," ","TAYLORSVILLE","RD","-85.524279362300007","38.187741090700001","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2015-11-17 09:48:45","40299","11","","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","2015-11-17 09:48:45","Codes and Regulations","1274175","252982"
"2342","15ABC1197","Alcoholic Beverage Annual","UPTOWN ART UNCORKED","2458 BARDSTOWN RD ","2458"," ","BARDSTOWN","RD","-85.686336616999995","38.223214712900003","2019-01-31 00:00:00","BAR","Bar","2015-12-07 08:52:17","40205","08","BELKNAP","(C2)","SD","Sunday Drink","ACTIVE","","Codes and Regulations","1227803","266584"
"2343","7360","Alcoholic Beverage Annual","ST FRANCIS OF ASSISI","1960 BARDSTOWN RD ","1960"," ","BARDSTOWN","RD","-85.697591873199997","38.225662759599999","2019-01-31 00:00:00","CHR","Church / School","2005-01-19 11:38:35","40205","08","DEER PARK","(C2)","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1224584","267526"
"2344","7365","Alcoholic Beverage Annual","RIVER VALLEY CLUB","4701 RIVER RD ","4701"," ","RIVER","RD","-85.659841905299999","38.305474222999997","2019-01-31 00:00:00","PRI","Private Club","2005-01-19 16:01:51","40222","16","","R1","PC","NQ3 Retail Drink (Private Club)","ACTIVE","","Codes and Regulations","1235872","296419"
"2345","15304","Alcoholic Beverage Annual","SOL AZTECAS LOUISVILLE MEXICAN","2427 BARDSTOWN RD ","2427"," ","BARDSTOWN","RD","-85.6875009412","38.2238210569","2019-01-31 00:00:00","RST","Restaurant / Cafe","2005-10-18 14:11:00","40205","08","HIGHLANDS DOUGLASS","(C2)","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1227472","266810"
"2346","15762","Alcoholic Beverage Annual","LEFT FIELD LOUNGE","2282 BARDSTOWN RD ","2282"," ","BARDSTOWN","RD","-85.691304404199997","38.2239114805","2019-01-31 00:00:00","BAR","Bar","2006-02-02 09:57:00","40205","08","BELKNAP","(C2)","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1226380","266860"
"2347","16825","Alcoholic Beverage Annual","RESIDENCE INN BY MARRIOTT LOUI","3500 SPRINGHURST COMMONS DR ","3500"," ","SPRINGHURST COMMONS","DR","-85.561571619000006","38.296792115400002","2019-01-31 00:00:00","HOT","Hotels","2006-09-25 10:48:00","40241","17","","C1","MBRD","NQ4 Retail Malt Beverage Drink","ACTIVE","","Codes and Regulations","1264023","292841"
"2348","3326","Alcoholic Beverage Annual","VALU MARKET OF GROCERIES","5301 MITSCHER AVE ","5301"," ","MITSCHER","AVE","-85.770047953599999","38.171376701900002","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2004-03-04 12:32:00","40214","21","IROQUOIS","C2","MBCO","NQ Retail Malt Beverage Combo (Package and Drink)","ACTIVE","","Codes and Regulations","1203446","248095"
"2349","22957","Alcoholic Beverage Annual","SAVE-A-STEP","13702 LA GRANGE RD ","13702"," ","LA GRANGE","RD","-85.498189803000002","38.301226625200002","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2009-01-29 12:31:44","40245","17","","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","ACTIVE","","Codes and Regulations","1282233","294203"
"2350","16ABC1098","Alcoholic Beverage Annual","THE MELLWOOD TAVERN","1801 BROWNSBORO RD ","1801"," ","BROWNSBORO","RD","-85.716539812199997","38.260241840100001","2018-09-30 00:00:00","BAR","Bar","2016-07-14 13:04:22","40206","09","CLIFTON HEIGHTS","C1","LP2","Quota Retail Package (12 AM - 2 AM)","INACTIVE","2016-07-14 13:04:22","Codes and Regulations","1219342","280203"
"2351","16ABC1098","Alcoholic Beverage Annual","THE MELLWOOD TAVERN","1801 BROWNSBORO RD ","1801"," ","BROWNSBORO","RD","-85.716539812199997","38.260241840100001","2018-09-30 00:00:00","BAR","Bar","2016-07-14 13:04:22","40206","09","CLIFTON HEIGHTS","C1","MBP2","NQ Retail Malt Beverage Package (12 am till 2 am)","INACTIVE","2016-07-14 13:04:22","Codes and Regulations","1219342","280203"
"2352","16ABC1098","Alcoholic Beverage Annual","THE MELLWOOD TAVERN","1801 BROWNSBORO RD ","1801"," ","BROWNSBORO","RD","-85.716539812199997","38.260241840100001","2018-09-30 00:00:00","BAR","Bar","2016-07-14 13:04:22","40206","09","CLIFTON HEIGHTS","C1","MBRD4","NQ4 Retail Malt Beverage Drink (12 am till 4 am)","ACTIVE","2016-07-14 13:04:22","Codes and Regulations","1219342","280203"
"2353","16ABC1105","Alcoholic Beverage Annual","VIETNAM ORIENTAL FOOD MART","5019 S 3RD ST ","5019","S","3RD","ST","-85.767143492399995","38.173564939599999","2019-02-28 00:00:00","GRO","Grocery / Food Mart","2016-07-15 08:11:16","40214","21","SOUTHSIDE","C1","MBP","NQ Retail Malt Beverage Package","ACTIVE","","Codes and Regulations","1204294","248878"
"2354","16ABC1188","Alcoholic Beverage Annual","CHEDDAR'S CASUAL CAFE","10403 WESTPORT RD ","10403"," ","WESTPORT","RD","-85.559084525499998","38.294532358700003","2019-01-31 00:00:00","RST","Restaurant / Cafe","2017-01-03 11:33:47","40241","17","","C2","SD","Sunday Drink","ACTIVE","2017-01-03 11:33:47","Codes and Regulations","1264725","292008"
"2355","16ABC1083","Alcoholic Beverage Annual","THE PEARL","1151 GOSS AVE ","1151"," ","GOSS","AVE","-85.7332695602","38.226145954400003","2019-01-31 15:36:00","BAR","Bar","2016-05-23 12:05:39","40217","10","GERMANTOWN","C1","LP2","Quota Retail Package (12 AM - 2 AM)","ACTIVE","","Codes and Regulations","1214339","267865"
